session_path,subject_id,session_id,trial,trial_uid,id,photostim_onset,photostim_power,photostim_duration,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,start_time,stop_time,presample_start_times,presample_stop_times,sample_start_times,sample_stop_times,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,right_lick_times,photostim_start_times,photostim_stop_times,trial_time_total,trialend_start_times,trialend_stop_times
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,400,400,399,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2856.2267,2861.2195,2856.7267,2857.6058,2857.6058,2858.2558,2858.2558,2859.4558,2859.4558,2860.9558,"2859.6935, 2859.8267, 2859.9613, 2860.0823, 2860.1961, 2860.3159, 2860.4385, 2860.5638, 2860.6871, 2860.8154, 2860.9454, 2861.0670, 2861.1958",,,,4.992799999999988,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,401,401,400,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2865.4899,2870.2843,2865.9899,2866.7688,2866.7688,2867.4188,2867.4188,2868.6188,2868.6188,2870.1188,,"2868.7583, 2868.8635, 2869.0011, 2869.1438, 2869.2869, 2869.4099, 2869.5367, 2869.6586, 2869.7843, 2869.9295, 2870.0526, 2870.1996",,,4.794399999999769,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,402,402,401,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2873.9744,2878.7289,2874.4744,2875.138,2875.138,2875.788,2875.788,2876.988,2876.988,2878.488,"2877.2029, 2877.3411, 2877.4637, 2877.5957, 2877.7242, 2877.8601, 2877.9719, 2878.0974, 2878.1259, 2878.2306, 2878.3461, 2878.4779, 2878.6102",,,,4.754500000000007,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,403,403,402,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2883.701,2888.5974,2884.201,2885.0488,2885.0488,2885.6988,2885.6988,2886.8988,2886.8988,2888.3988,"2887.0714, 2887.1940, 2887.3202, 2887.4557, 2887.5905, 2887.7207, 2887.8675, 2887.9903, 2888.1049, 2888.1348, 2888.2211, 2888.3500, 2888.4701",,,,4.896400000000085,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,404,404,403,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2891.0153,2894.444,2891.5153,2892.3569,2892.3569,2893.0069,2893.0069,2894.2069,2894.2069,,,2894.3440,,,3.4286999999999352,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,405,405,404,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2896.6891,2901.353,2897.1891,2897.8493,2897.8493,2898.4993,2898.4993,2899.6993,2899.6993,2901.1993,"2899.8270, 2899.9449, 2900.0830, 2900.2027, 2900.3255, 2900.4471, 2900.5781, 2900.7118, 2900.8291, 2900.9719, 2901.0898, 2901.2132, 2901.3482",,,,4.663900000000012,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,406,406,405,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2903.7037,2908.5987,2904.2037,2905.0918,2905.0918,2905.7418,2905.7418,2906.9418,2906.9418,2908.4418,,"2907.0727, 2907.1933, 2907.3271, 2907.4720, 2907.6023, 2907.7356, 2907.8825, 2907.9918, 2908.1341, 2908.2619, 2908.3789, 2908.5166",,,4.894999999999982,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,407,407,406,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2911.5785,2916.5384,2912.0785,2912.9192,2912.9192,2913.5692,2913.5692,2914.7692,2914.7692,2916.2692,"2915.0124, 2915.1544, 2915.2897, 2915.4143, 2915.5359, 2915.5599, 2915.6560, 2915.7963, 2915.9018, 2916.0196, 2916.1426, 2916.2755, 2916.4033",,,,4.959899999999834,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,408,408,407,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,2918.9044,2922.2731,2919.4044,2920.1049,2920.1049,2920.7549,2920.7549,2921.9549,2921.9549,,2922.1731,,,,3.36869999999999,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,409,409,408,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2924.5278,2929.3472,2925.0278,2925.8745,2925.8745,2926.5245,2926.5245,2927.7245,2927.7245,2929.2245,,"2927.8212, 2927.9332, 2928.0753, 2928.2073, 2928.3510, 2928.4897, 2928.6171, 2928.7479, 2928.8798, 2929.0211, 2929.1594, 2929.2869",,,4.819400000000314,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,410,410,409,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2932.2508,2937.164,2932.7508,2933.6226,2933.6226,2934.2726,2934.2726,2935.4726,2935.4726,2936.9726,"2935.6380, 2935.7517, 2935.9028, 2936.0269, 2936.1538, 2936.2984, 2936.4332, 2936.5561, 2936.6891, 2936.8050, 2936.9316, 2937.0794",,,,4.9132000000004155,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,411,411,410,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2939.8526,2944.7517,2940.3526,2941.1416,2941.1416,2941.7916,2941.7916,2942.9916,2942.9916,2944.4916,,"2943.2257, 2943.3503, 2943.3904, 2943.4899, 2943.6229, 2943.6555, 2943.7598, 2943.8666, 2944.0129, 2944.1311, 2944.1679, 2944.2594, 2944.4149, 2944.5519, 2944.6744",,,4.899099999999635,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,412,412,411,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2947.7755,2952.5799,2948.2755,2948.951,2948.951,2949.601,2949.601,2950.801,2950.801,2952.301,"2951.0539, 2951.1991, 2951.3319, 2951.4552, 2951.5777, 2951.6943, 2951.8117, 2951.9406, 2952.0650, 2952.1831, 2952.3071, 2952.4374, 2952.5779",,,,4.804399999999987,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,413,413,412,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2954.7853,2959.6408,2955.2853,2956.1193,2956.1193,2956.7693,2956.7693,2957.9693,2957.9693,2959.4693,"2958.1148, 2958.2225, 2958.3697, 2958.4825, 2958.6057, 2958.7252, 2958.8539, 2959.0097, 2959.1518",,,,4.85550000000012,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,414,414,413,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2961.8504,2966.7031,2962.3504,2963.1123,2963.1123,2963.7623,2963.7623,2964.9623,2964.9623,2966.4623,,"2965.1771, 2965.2816, 2965.4311, 2965.4642, 2965.5739, 2965.7107, 2965.8208, 2965.9671, 2966.0890, 2966.2202, 2966.3698, 2966.4816, 2966.6088",,,4.852700000000368,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,415,415,414,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2971.7381,2976.5797,2972.2381,2973.0625,2973.0625,2973.7125,2973.7125,2974.9125,2974.9125,2976.4125,,"2975.0537, 2975.1817, 2975.3177, 2975.4547, 2975.5810, 2975.7076, 2975.8441, 2975.9645, 2976.1196, 2976.2534",,,4.841599999999744,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,416,416,415,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2978.7871,2983.6653,2979.2871,2980.0643,2980.0643,2980.7143,2980.7143,2981.9143,2981.9143,2983.4143,,"2982.1393, 2982.2936, 2982.4272, 2982.5568, 2982.6838, 2982.8033, 2982.8257, 2982.9576, 2983.0910, 2983.2381, 2983.3817",,,4.878200000000106,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,417,417,416,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2985.8799,2990.5393,2986.3799,2987.0625,2987.0625,2987.7125,2987.7125,2988.9125,2988.9125,2990.4125,,"2989.0133, 2989.1539, 2989.2946, 2989.4113, 2989.4378, 2989.5535, 2989.6652, 2989.7987, 2989.9376, 2990.1018",,,4.659400000000005,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,418,418,417,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2992.7568,2996.1954,2993.2568,2994.0229,2994.0229,2994.6729,2994.6729,2995.8729,2995.8729,,,2996.0954,,,3.4385999999999513,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,419,419,418,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2998.4108,3003.323,2998.9108,2999.7728,2999.7728,3000.4228,3000.4228,3001.6228,3001.6228,3003.1228,"3001.7970, 3001.9192, 3002.0831, 3002.1998, 3002.3315, 3002.4492, 3002.5742, 3002.6961, 3002.8359, 3002.9509, 3003.0769, 3003.2116",,,,4.912199999999757,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,420,420,419,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3007.0656,3012.018,3007.5656,3008.4343,3008.4343,3009.0843,3009.0843,3010.2843,3010.2843,3011.7843,"3010.4920, 3010.6241, 3010.7574, 3010.8672, 3011.0025, 3011.1479, 3011.2872, 3011.4174, 3011.5696",,,,4.952400000000125,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,421,421,420,1.880,5.500,0.5000,audio delay,1,right,no early,hit,0,0,3014.2375,3019.0465,3014.7375,3015.4674,3015.4674,3016.1174,3016.1174,3017.3174,3017.3174,3018.8174,,"3017.5205, 3017.6523, 3017.8031, 3017.9378, 3017.9631, 3018.0778, 3018.2084, 3018.3357, 3018.4813, 3018.6142, 3018.7427, 3018.8930, 3019.0195",3016.1175,3016.6175,4.808999999999742,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,422,422,421,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3023.6104,3028.312,3024.1104,3024.8233,3024.8233,3025.4733,3025.4733,3026.6733,3026.6733,3028.1733,"3026.7860, 3026.9342, 3027.0850",,,,4.701599999999871,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,423,423,422,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3030.5304,3035.248,3031.0304,3031.7455,3031.7455,3032.3955,3032.3955,3033.5955,3033.5955,3035.0955,,"3033.7220, 3033.8448, 3033.9901, 3034.1229, 3034.2484, 3034.3642, 3034.3883, 3034.5174, 3034.6384, 3034.7776, 3034.9146, 3035.0588, 3035.1895",,,4.717599999999948,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,424,424,423,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3038.7562,3043.6536,3039.2562,3040.1279,3040.1279,3040.7779,3040.7779,3041.9779,3041.9779,3043.4779,,"3042.1276, 3042.2189, 3042.3643, 3042.3884, 3042.5177, 3042.6528, 3042.7788, 3042.9241, 3043.0516, 3043.1906, 3043.3314, 3043.4650, 3043.5903",,,4.897400000000289,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,425,425,424,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,3046.4193,3050.0093,3046.9193,3047.7772,3047.7772,3048.4272,3048.4272,3049.6272,3049.6272,,3049.9093,,,,3.5900000000001455,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,426,426,425,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3052.3158,3057.2518,3052.8158,3053.6513,3053.6513,3054.3013,3054.3013,3055.5013,3055.5013,3057.0013,,"3055.7258, 3055.8616, 3055.9977, 3056.1309, 3056.2672, 3056.4034, 3056.5250, 3056.6660, 3056.7975, 3056.9412, 3057.1075",,,4.936000000000149,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,427,427,426,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,3059.4745,3062.9737,3059.9745,3060.7869,3060.7869,3061.4369,3061.4369,3062.6369,3062.6369,,,3062.8737,,,3.499200000000201,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,428,428,427,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3065.6714,3070.5243,3066.1714,3066.9377,3066.9377,3067.5877,3067.5877,3068.7877,3068.7877,3070.2877,"3068.9983, 3069.1366, 3069.2823",,,,4.852899999999863,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,429,429,428,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3072.7505,3077.7053,3073.2505,3074.0907,3074.0907,3074.7407,3074.7407,3075.9407,3075.9407,3077.4407,"3076.1793, 3076.2961, 3076.4323, 3076.5639, 3076.6736, 3076.8033, 3076.9299, 3077.0593, 3077.0914, 3077.1851, 3077.3201, 3077.4427, 3077.5720, 3077.6927",,,,4.9547999999999774,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,430,430,429,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3084.8217,3089.6323,3085.3217,3085.9935,3085.9935,3086.6435,3086.6435,3087.8435,3087.8435,3089.3435,,"3088.1063, 3088.2190, 3088.3810, 3088.5112, 3088.6461, 3088.7964, 3088.9306, 3089.0873, 3089.2301, 3089.3792",,,4.81060000000025,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,431,431,430,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,3091.8614,3095.2664,3092.3614,3093.068,3093.068,3093.718,3093.718,3094.918,3094.918,,3095.1664,,,,3.4050000000002,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,432,432,431,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3097.5396,3102.4399,3098.0396,3098.919,3098.919,3099.569,3099.569,3100.769,3100.769,3102.269,,"3100.9139, 3101.0283, 3101.1747, 3101.3148, 3101.4595, 3101.5873, 3101.7400, 3101.8751, 3102.0139, 3102.1580, 3102.2963, 3102.4278",,,4.900299999999788,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,433,433,432,1.976,5.500,0.5000,audio delay,1,right,no early,miss,0,0,3105.567,3109.0385,3106.067,3106.8927,3106.8927,3107.5427,3107.5427,3108.7427,3108.7427,,3108.9385,,3107.5430,3108.0430,3.4715000000001055,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,434,434,433,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3111.3108,3116.1497,3111.8108,3112.5328,3112.5328,3113.1828,3113.1828,3114.3828,3114.3828,3115.8828,"3114.6237, 3114.7519, 3114.8969, 3115.0388, 3115.2890, 3115.4362, 3115.5688, 3115.6888, 3115.8169, 3115.9432, 3116.0693",,,,4.8388999999997395,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,435,435,434,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3118.4495,3123.1565,3118.9495,3119.6648,3119.6648,3120.3148,3120.3148,3121.5148,3121.5148,3123.0148,,"3121.6305, 3121.7579, 3121.8886, 3122.0263, 3122.1684, 3122.2849, 3122.4342, 3122.5669, 3122.7014, 3122.8435, 3122.9631, 3123.1008",,,4.70699999999988,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,436,436,435,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3125.6571,3130.3453,3126.1571,3126.8274,3126.8274,3127.4774,3127.4774,3128.6774,3128.6774,3130.1774,,"3128.8193, 3128.9493, 3129.0838, 3129.2131, 3129.3411, 3129.4807, 3129.5975, 3129.7475, 3129.8877, 3130.0074, 3130.1379, 3130.2981",,,4.688200000000052,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,437,437,436,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3132.9788,3137.7737,3133.4788,3134.1879,3134.1879,3134.8379,3134.8379,3136.0379,3136.0379,3137.5379,"3136.2477, 3136.3736, 3136.5133, 3136.6425, 3136.7792, 3136.9073, 3137.0625, 3137.1857, 3137.3156, 3137.4505, 3137.5770, 3137.7057",,,,4.794900000000325,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,438,438,437,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3140.0102,3144.8192,3140.5102,3141.3455,3141.3455,3141.9955,3141.9955,3143.1955,3143.1955,3144.6955,,"3143.2932, 3143.4124, 3143.5557, 3143.6937, 3143.8006, 3143.9382, 3143.9629, 3144.0718, 3144.2044, 3144.3269, 3144.4763, 3144.6174",,,4.808999999999742,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,439,439,438,N/A,N/A,N/A,audio delay,1,right,early,hit,0,0,3147.0552,3153.11,3147.5552,3148.3151,3148.3151,3148.9651,3148.9651,3149.9971,3151.4353,3152.9353,,"3149.8971, 3150.0085, 3150.1353, 3151.5840, 3151.6975, 3151.8320, 3151.9610, 3152.0104, 3152.1043, 3152.2572, 3152.4032, 3152.5304, 3152.6719, 3152.8203, 3152.9575, 3153.0933",,,6.054800000000341,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,440,440,439,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,3157.2202,3160.6833,3157.7202,3158.5755,3158.5755,3159.2255,3159.2255,3160.4255,3160.4255,,3160.5833,,,,3.4630999999999403,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,441,441,440,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3162.9616,3167.7141,3163.4616,3164.2449,3164.2449,3164.8949,3164.8949,3166.0949,3166.0949,3167.5949,,"3166.1881, 3166.2840, 3166.4150, 3166.4480, 3166.5438, 3166.6803, 3166.8086, 3166.9363, 3167.0911, 3167.2371, 3167.3753, 3167.4993, 3167.6472",,,4.752500000000055,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,442,442,441,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3170.1747,3175.031,3170.6747,3171.5023,3171.5023,3172.1523,3172.1523,3173.3523,3173.3523,3174.8523,"3173.5050, 3173.6182, 3173.7593, 3173.8835, 3174.0181, 3174.1442, 3174.2743, 3174.3962, 3174.5231, 3174.6526, 3174.7658, 3174.8882, 3175.0306",,,,4.856299999999919,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,443,443,442,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3177.408,3182.2618,3177.908,3178.7593,3178.7593,3179.4093,3179.4093,3180.6093,3180.6093,3182.1093,,"3180.7358, 3180.8514, 3180.9868, 3181.1197, 3181.1408, 3181.1518, 3181.2484, 3181.3978, 3181.4283, 3181.5279, 3181.6563, 3181.6787, 3181.7910, 3181.9400, 3182.0803, 3182.2098",,,4.853800000000319,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,444,444,443,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3184.7481,3189.5478,3185.2481,3186.0558,3186.0558,3186.7058,3186.7058,3187.9058,3187.9058,3189.4058,,"3188.0218, 3188.1514, 3188.2807, 3188.4036, 3188.5414, 3188.6579, 3188.7846, 3188.8314, 3188.9246, 3189.0651, 3189.1977, 3189.3148, 3189.4641",,,4.79970000000003,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,445,445,444,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3191.8581,3196.5442,3192.3581,3193.0558,3193.0558,3193.7058,3193.7058,3194.9058,3194.9058,3196.4058,,"3195.0182, 3195.1256, 3195.2603, 3195.3951, 3195.5283, 3195.6470, 3195.7682, 3195.7978, 3195.9213, 3196.0572, 3196.1778, 3196.3261, 3196.4504",,,4.686099999999897,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,446,446,445,1.858,5.500,0.5000,audio delay,1,right,no early,hit,0,0,3198.83,3203.5347,3199.33,3200.038,3200.038,3200.688,3200.688,3201.888,3201.888,3203.388,,"3202.0087, 3202.1231, 3202.2606, 3202.3947, 3202.5152, 3202.6447, 3202.6661, 3202.7638, 3202.8049, 3202.8997, 3203.0320, 3203.1544, 3203.3030, 3203.4505",3200.6880,3201.1880,4.70470000000023,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,447,447,446,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,3205.8367,3209.1539,3206.3367,3207.0909,3207.0909,3207.7409,3207.7409,3208.9409,3208.9409,,,3209.0539,,,3.317199999999957,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,448,448,447,2.028,5.500,0.5000,audio delay,1,right,no early,miss,0,0,3211.5601,3215.1462,3212.0601,3212.9376,3212.9376,3213.5876,3213.5876,3214.7876,3214.7876,,3215.0462,,3213.5881,3214.0881,3.5860999999999876,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,449,449,448,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3217.4297,3222.1435,3217.9297,3218.6293,3218.6293,3219.2793,3219.2793,3220.4793,3220.4793,3221.9793,,"3220.6175, 3220.7366, 3220.8820, 3220.9070, 3220.9990, 3221.1345, 3221.1726, 3221.2637, 3221.3791, 3221.4077, 3221.5274, 3221.5514, 3221.6520, 3221.7869, 3221.9386, 3222.0627",,,4.713799999999992,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,450,450,449,1.814,5.500,0.5000,audio delay,1,left,no early,hit,0,0,3226.8359,3231.59,3227.3359,3228.0001,3228.0001,3228.6501,3228.6501,3229.8501,3229.8501,3231.3501,"3230.0640, 3230.1904, 3230.3327, 3230.4771, 3230.5986, 3230.7280, 3230.8561, 3230.9833, 3231.1215, 3231.2320, 3231.3775, 3231.5352, 3231.5577",,3228.6499,3229.1499,4.754100000000108,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,451,451,450,1.872,5.500,0.5000,audio delay,1,right,no early,hit,0,0,3234.0987,3238.8243,3234.5987,3235.3211,3235.3211,3235.9711,3235.9711,3237.1711,3237.1711,3238.6711,,"3237.2983, 3237.4196, 3237.5533, 3237.5857, 3237.6858, 3237.8048, 3237.9350, 3238.0547, 3238.1935, 3238.3280, 3238.4548, 3238.5949, 3238.7363",3235.9707,3236.4707,4.725600000000213,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,452,452,451,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3244.8671,3249.6473,3245.3671,3246.078,3246.078,3246.728,3246.728,3247.928,3247.928,3249.428,"3248.1213, 3248.2414, 3248.3909, 3248.5257, 3248.6462, 3248.7882, 3248.9147, 3249.0363, 3249.1613, 3249.2835, 3249.4058, 3249.5599",,,,4.78020000000015,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,453,453,452,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3252.4208,3257.1129,3252.9208,3253.5905,3253.5905,3254.2405,3254.2405,3255.4405,3255.4405,3256.9405,"3255.5869, 3255.7236, 3255.8646, 3255.9883, 3256.1214, 3256.2402, 3256.3604, 3256.5044, 3256.6153, 3256.7470, 3256.8783, 3257.0125",,,,4.6921000000002095,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,454,454,453,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3260.9519,3265.8856,3261.4519,3262.3137,3262.3137,3262.9637,3262.9637,3264.1637,3264.1637,3265.6637,"3264.3596, 3264.4745, 3264.6092, 3264.7493, 3264.8752, 3264.9904, 3265.1186, 3265.1624, 3265.2378, 3265.3568, 3265.4801, 3265.6134, 3265.7345, 3265.8634",,,,4.933700000000044,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,455,455,454,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3269.6399,3274.4685,3270.1399,3270.9726,3270.9726,3271.6226,3271.6226,3272.8226,3272.8226,3274.3226,,"3272.9425, 3273.0711, 3273.2113, 3273.3420, 3273.4699, 3273.6057, 3273.7468, 3273.8901, 3274.0214, 3274.1482, 3274.2965, 3274.4376",,,4.828599999999824,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,456,456,455,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3276.72,3281.6512,3277.22,3278.0829,3278.0829,3278.7329,3278.7329,3279.9329,3279.9329,3281.4329,"3280.1252, 3280.2453, 3280.3973, 3280.5327, 3280.6739, 3280.8166, 3280.9530, 3280.9849, 3281.0767, 3281.2107, 3281.2417, 3281.3236, 3281.4446, 3281.4725, 3281.5661",,,,4.93119999999999,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,457,457,456,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,3284.4355,3289.4288,3284.9355,3285.8205,3285.8205,3286.4705,3286.4705,3287.6705,3287.6705,3289.1705,"3287.9028, 3288.0397, 3288.1570, 3288.2962, 3288.4290, 3288.5399, 3288.6560, 3288.8002, 3288.9053, 3289.0233, 3289.1651, 3289.2867, 3289.4126",,,,4.99330000000009,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,458,458,457,2.004,5.500,0.5000,audio delay,1,left,no early,hit,0,0,3294.2164,3299.0965,3294.7164,3295.5703,3295.5703,3296.2203,3296.2203,3297.4203,3297.4203,3298.9203,"3297.5705, 3297.6827, 3297.8182, 3297.9578, 3298.0836, 3298.2107, 3298.3326, 3298.3659, 3298.4558, 3298.5816, 3298.7136, 3298.8448, 3299.0236",,3296.2204,3296.7204,4.880100000000311,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,459,459,458,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,3301.5712,3306.2141,3302.0712,3302.7607,3302.7607,3303.4107,3303.4107,3304.6107,3304.6107,3306.1107,,"3304.6881, 3304.8173, 3304.9500, 3304.9835, 3305.0836, 3305.2105, 3305.3296, 3305.4636, 3305.5846, 3305.7165, 3305.8491, 3306.0109, 3306.1563",,,4.642900000000282,,
